0,0.3974084508127256
1,0.6031249950779057
2,0.6992284107442372
3,0.7614249995463289
4,0.7966710468736035
5,0.8246312059312865
6,0.8278929505969139
7,0.8208022655417073
8,0.8443397298748776
9,0.8689662534342554
10,0.8812414030970965
11,0.8783688924585322
12,0.8828053558476212
13,0.8874637452445291
14,0.8822803040116891
15,0.8877320322913431
16,0.8874862094585746
17,0.8867841049503575
18,0.886259177110827
19,0.8846607548310333
20,0.8870044713498108
21,0.8773582910632531
22,0.8928126232536169
23,0.892364643696935
24,0.8872476435637657
25,0.8654612387365003
26,0.8785531628616818
27,0.8935662279767452
28,0.8744590757985662
29,0.8779059586503875
30,0.8777474514855099
31,0.8764734225755852
