0,0.07695667688925555
1,0.24439552576347456
2,0.42128644672856036
3,0.5002613664337531
4,0.6333509541652557
5,0.6277991836973635
6,0.617864458778974
7,0.6204347930196535
8,0.592974885729138
9,0.685407402343267
10,0.6805003513614211
11,0.7487379116579421
12,0.7480231172802311
13,0.8072325232842793
14,0.7218698943636057
15,0.7981228572474375
16,0.8390034769711768
17,0.8104318396940117
18,0.8136623530490895
19,0.8683695837668285
20,0.8687641646921037
21,0.8177800038005467
22,0.8213592301205612
23,0.8227311115102902
24,0.8677849349297473
25,0.9793407007764583
26,0.9795665311616251
27,0.9752386396865645
28,0.9751354806834801
29,0.9752523691565592
30,0.9751034840124446
31,0.9689720760110011
