,FS-H,FS-A,FS-W,SS-H,SS-A,SS-W,FL1-H,FL1-A,FL1-W,FL2-H,FL2-A,FL2-W,FL3-H,FL3-A,FL3-W,FL4-H,FL4-A,FL4-W,FL5-H,FL5-A,FL5-W,FL6-H,FL6-A,FL6-W,FL7-H,FL7-A,FL7-W,FL8-H,FL8-A,FL8-W,FL9-H,FL9-A,FL9-W,FL10-H,FL10-A,FL10-W,Time
722,69664,1002426,247,65584,843860,215,11165,143051,230,8414,112593,244,14096,149040,177,4479,50946,205,173,2026,306,366,4629,239,143,1768,238,75,750,165,17792,255638,235,13760,193092,233,9340
723,75072,1048575,798,77776,1048575,263,28464,1048575,401,19344,796312,449,23088,1015188,653,6051,220468,666,5629,185320,809,1937,65914,680,1826,59888,709,955,29900,446,10216,490129,780,10189,467992,778,9340
724,53488,592625,193,13223,167706,198,9792,107262,186,6273,72052,192,9432,93269,169,2315,18708,151,3171,33166,180,564,7286,338,789,9609,183,385,4608,184,5090,58483,204,4378,55010,219,9340
725,29440,169895,87,6550,33287,75,8848,46285,79,6278,30034,71,6040,30997,81,1692,8747,72,1869,9584,80,404,2579,92,430,2794,92,226,1426,94,2409,11793,71,2364,11054,65,9427
726,26592,148804,82,4859,25334,76,4693,21539,62,2586,12021,71,2425,11543,82,740,2731,62,1615,7561,68,186,1060,81,385,2237,87,191,1076,82,1385,6586,66,1585,7424,65,9467
727,26704,164381,91,3451,18689,79,4697,22647,71,2202,10474,65,3515,15876,64,896,4223,67,1509,6791,64,155,1074,100,265,1770,99,122,807,101,873,4554,72,979,5131,72,9473
728,26576,164957,93,3052,18694,93,5971,26901,64,3329,15030,61,3998,20096,74,1118,5827,52,1157,5840,72,206,1308,89,286,1795,94,147,915,90,1629,8533,73,1666,8493,70,9492
729,30992,242090,120,11699,72645,93,5335,32641,91,3921,24350,98,4387,24946,95,1003,5701,110,1880,9766,78,220,1650,112,315,2197,101,172,1148,95,1555,10691,102,1717,11172,97,9500
730,28288,196992,107,12932,69975,80,7081,37520,78,3926,20168,75,3968,20876,77,999,4080,63,1642,8442,76,279,1871,97,310,2127,99,169,1072,92,2039,11021,76,1951,10836,80,9511
731,27584,202505,113,6399,44890,107,3537,20238,87,2775,16076,83,3221,17262,78,510,3121,126,1092,5153,65,225,1422,96,266,1650,91,129,758,87,2396,13702,82,2302,13581,85,9517
732,29360,189988,98,8348,42556,74,4553,25074,83,2910,16563,90,3835,15694,44,823,2995,76,1042,5180,73,308,1973,93,355,2236,91,202,1346,97,1280,6561,74,1436,7584,75,9526
733,27648,162021,88,7755,39517,74,5478,29204,81,3884,20136,79,4516,22436,65,1258,4572,54,1494,6723,65,198,1190,87,342,2042,86,175,987,78,1824,8924,71,1962,9475,71,9543
734,29856,177703,89,2626,14019,78,7424,34103,68,4991,22468,57,4138,21695,65,918,4418,74,1709,9762,83,313,2063,99,401,2601,96,204,1323,97,1607,8823,81,1974,10194,73,9544
735,32976,195023,87,3642,19406,78,1912,10634,85,1560,8802,93,1922,7185,60,691,1658,25,1361,7266,79,173,1070,96,280,1770,95,147,920,96,533,2634,73,899,4596,74,9561
736,30912,164520,78,4446,21471,70,4117,18961,65,2943,12794,66,2931,13139,62,940,4155,75,1806,8179,67,170,1047,90,294,1818,90,156,973,91,1292,5851,62,1509,6607,61,9563
737,30224,227707,117,37424,187856,70,6133,40313,101,4385,29797,102,5063,30630,87,1236,5893,75,1867,12811,104,345,2511,109,466,3343,109,219,1689,115,2166,14280,101,2060,13757,106,9571
738,26624,156786,86,8736,45628,78,5045,26332,74,4199,16366,46,2899,16935,94,712,4543,154,807,3900,84,135,846,90,150,941,87,70,456,93,1766,9767,77,1915,10227,78,9592
739,27504,149365,79,6259,31367,74,7410,33083,62,4564,19372,58,3402,14868,64,1024,4661,64,2240,9637,60,259,1471,84,488,2832,82,229,1406,89,2278,11051,70,2366,11655,71,9646
740,49232,618107,192,25216,304580,205,15328,145951,120,15248,129805,115,24032,188989,107,5843,40627,79,2128,19625,168,1013,8494,116,775,6816,128,391,3472,131,6650,91538,234,6325,85298,232,9657
741,32240,248857,98,7685,85304,173,11067,68529,75,6869,40638,67,7847,57314,81,1376,10114,126,1822,10506,84,358,2516,85,518,3174,85,270,1703,87,4254,41152,164,3991,37279,163,9671
742,29360,183812,95,18000,93586,76,8171,41152,74,4403,20721,67,5267,25423,73,1441,6471,74,1629,7877,68,718,4315,87,577,3482,87,251,1569,89,2141,11582,77,2300,11914,77,9703
743,37872,200826,79,4233,20014,68,8089,38187,69,5191,22674,59,5293,28756,70,886,4370,88,1608,8203,77,268,1577,81,436,2605,85,226,1309,81,2252,10178,65,2378,10340,63,9742
744,29344,180291,92,9203,54547,89,2440,13926,84,1588,7739,76,1683,7283,57,994,3303,24,1293,6557,70,162,981,90,269,1658,92,140,847,86,658,3454,77,869,4638,77,9750
745,35520,231324,97,6325,39147,92,5045,27104,80,3582,20021,90,3106,17690,89,755,2928,29,2139,10796,75,260,1857,104,405,2851,105,208,1399,95,1074,6299,85,1191,7064,84,9765
746,30400,162432,78,4715,23193,71,7984,35407,62,4483,22019,73,4219,19745,59,1496,8032,79,1489,8058,87,252,1561,91,348,2302,96,179,1143,93,2180,9903,63,2521,11517,64,9777
747,36224,296014,138,9146,52820,80,4987,36843,119,3951,27348,105,5211,30909,95,1252,6749,106,2361,13888,88,379,3344,137,428,3536,122,232,1870,123,1285,8872,105,1672,12439,119,9779
748,26832,139683,77,3846,17516,66,5994,25671,63,4252,17143,62,3998,12913,37,1271,4693,59,2211,9933,63,180,1004,78,473,2543,74,207,1177,80,1619,7394,65,1879,8275,62,9780
749,27600,194097,110,22224,129890,88,8151,44546,79,4141,24392,86,6430,29151,61,1293,5902,70,2269,10881,69,493,3320,99,616,3982,94,319,1961,90,2813,14392,70,2710,14598,78,9806
750,26976,131591,71,3557,16918,69,4346,20293,67,2763,10128,45,2807,14765,81,907,1770,21,1194,5027,56,756,4255,81,518,3015,83,234,1288,77,1230,4784,52,1474,6205,59,9818
751,31248,176786,84,5983,30490,74,4261,21476,74,2155,11031,69,2217,11371,59,419,1936,55,1016,4512,61,126,770,92,240,1459,85,124,696,79,1284,6397,71,1332,6312,67,9820
752,27312,161944,89,8556,44399,76,6464,33003,77,4678,20308,59,4194,16690,36,1191,4660,33,1629,8941,83,328,1970,88,398,2383,84,203,1215,86,1845,9586,72,2040,10344,72,9826
753,41712,682925,378,17056,299451,371,6831,113179,268,4971,86692,306,7610,112001,275,2026,25435,303,3514,32115,252,976,10328,96,684,9234,299,325,4402,299,5244,77890,329,3515,64753,400,9847
754,50240,1048575,819,69376,1048575,612,17392,614262,761,12523,432535,729,15840,527987,745,4205,117503,748,6438,165374,764,2288,54281,703,1869,53590,687,892,25620,674,9815,314318,690,8956,302903,706,9847
755,65792,1048575,291,30640,508923,227,20544,333937,187,14320,230879,182,16160,269984,197,4611,57859,153,4607,71190,201,993,16387,208,1179,19472,204,576,9744,210,7001,136547,503,6549,129298,500,9847
756,36896,297350,106,16688,112666,99,8249,58095,85,5812,40190,134,7284,50223,98,2919,15634,66,1610,8411,79,400,2804,90,429,2744,91,206,1277,83,5175,45522,141,4166,40176,156,9851
757,35840,192347,79,5919,28729,71,11163,51312,66,5991,29619,73,6134,32221,80,1770,5768,32,1548,7644,70,388,2230,79,440,2592,83,213,1278,87,3063,13666,62,3192,14027,62,9874
758,30848,226245,114,5886,32887,82,5233,29964,88,3158,19058,93,4492,19582,58,995,5102,99,2233,11414,75,516,3137,89,672,4008,84,328,1945,83,1093,7065,99,1318,7587,83,9886
759,45360,701008,285,44240,454354,180,12560,159515,254,8000,108766,255,10519,137019,315,2344,32501,339,2941,37409,247,1329,14252,112,1013,13316,261,444,6292,270,4774,60253,315,4609,60207,316,9888
760,34512,180106,77,3892,17737,64,6687,30359,64,4615,19140,58,5077,22646,55,1141,5127,52,2316,10759,68,269,1482,78,514,2801,76,253,1385,76,1707,7959,66,1721,7828,66,9898
761,31120,173479,82,6992,35259,73,4336,19992,61,3365,13318,55,2432,12380,78,920,2676,39,1575,7533,72,158,997,91,319,1884,86,158,969,89,1137,5146,66,1540,6824,62,9911
762,27600,174793,92,9019,55829,79,3040,16410,77,1930,11201,93,2438,12845,67,1056,4615,60,1855,8951,68,240,1443,84,391,2303,83,199,1147,81,2476,12904,71,2790,14351,69,9913
763,26256,169809,98,5135,29136,84,5071,28078,80,3576,17307,78,3562,19733,84,431,2617,124,2028,9721,66,1314,8736,99,675,4574,100,278,1869,99,1071,6437,87,1300,7121,77,9974
764,28512,338067,229,88496,529337,73,8275,94246,231,7148,80000,230,7317,92762,240,2034,17918,204,4254,22267,77,451,5392,226,859,6497,101,421,3327,104,6371,57572,162,4826,49431,200,9976
765,32448,194871,90,12496,66432,79,6262,29809,69,3056,14500,71,3422,16205,70,1262,3975,37,1698,7292,61,162,1025,94,322,1957,88,162,978,86,1665,8609,75,1569,8469,80,9977
766,26224,198593,124,11498,79920,107,5842,34702,88,4366,23480,74,5080,30675,96,992,6102,98,1691,7986,66,459,3086,96,474,3078,97,250,1613,91,2121,12729,90,2106,13212,91,9977
767,27840,146352,77,3670,16677,64,2730,11068,56,1212,5285,56,1876,8366,60,900,2040,27,1643,7193,63,167,952,75,299,1721,83,135,805,85,633,2773,64,897,3943,62,9979
768,34384,186732,81,5053,24053,69,5285,24490,68,3608,16645,67,5086,15417,42,1018,3464,40,1881,9159,69,265,1388,76,400,2254,79,208,1147,77,1497,7134,68,1781,8383,69,9983
769,27424,193069,109,12944,73013,84,5848,32402,82,3118,16045,79,3417,19386,99,1486,6875,70,1361,6648,79,255,1624,93,331,1937,84,157,935,89,1295,7327,88,1358,7871,87,9996
770,38704,495613,231,16400,175970,310,9814,121596,213,6588,75248,208,6477,68885,186,1205,15846,241,3178,25492,147,608,6244,181,656,6888,178,308,3311,182,5011,60982,159,4301,53523,249,10006
771,32080,236281,114,23088,142329,93,7267,43329,90,5561,29911,83,4008,25811,114,1905,6199,44,2917,15158,76,907,6138,100,832,5476,94,382,2489,93,1834,11413,94,2071,12985,93,10022
772,31728,168844,79,3861,17897,66,7526,34006,67,5097,20716,55,7070,25140,42,1877,6025,42,2046,9836,66,267,1504,80,385,2287,83,188,1122,89,2238,10728,69,2280,10546,67,10024
773,28512,217885,118,15648,95268,92,7125,40023,83,6297,33339,76,7625,38708,80,1228,6436,89,3809,18087,69,619,4339,104,828,5544,98,398,2717,99,1914,12091,94,2333,14275,91,10065
774,26320,146917,84,8093,40361,73,4152,19025,73,1933,9034,70,3014,13190,77,460,1997,97,1812,9511,79,204,1179,84,393,2411,90,206,1229,87,939,4539,71,1232,6207,72,10079
775,35392,225046,95,17776,93883,79,8514,45832,79,5228,28720,88,6060,30218,76,1360,6959,69,2704,13794,79,297,2013,101,562,3695,97,290,1887,92,2889,15133,77,3208,16595,74,10089
776,26544,209867,125,5006,29251,86,4137,26685,95,2711,17701,100,3048,18069,106,1279,5236,53,1595,8413,81,207,1596,115,313,2086,96,158,1034,90,886,6860,120,990,6917,106,10104
777,46672,1048575,704,20544,548357,709,12138,314007,710,10587,241495,699,17776,369352,696,3817,69591,612,2544,34657,668,666,14885,635,605,10284,559,317,5328,559,7884,179743,541,6645,159007,560,10125
778,41344,235070,83,2740,14929,81,9191,45151,70,5097,24874,70,5613,26766,77,1169,5580,65,1059,5205,75,271,1807,99,232,1530,97,115,744,96,2117,10979,71,2011,10445,72,10167
779,29472,289866,164,7257,69590,158,3357,29543,147,3384,28724,125,5570,48735,145,1397,8505,107,590,2786,72,236,1737,107,167,1030,88,89,476,72,5544,36336,90,4109,29141,93,10168
780,32256,164860,75,3607,16765,67,3940,16704,61,3233,12427,51,4183,15646,40,578,3182,86,1620,6476,62,215,1147,71,331,1790,78,174,898,71,1250,6081,72,1419,6847,68,10181
781,28560,190559,101,14384,74757,76,6496,34025,75,3978,19832,76,5951,23625,50,958,4073,72,977,4528,65,745,4232,79,422,2416,80,194,1104,78,5548,27398,70,5208,25783,72,10182
782,34704,194613,83,5005,26948,80,5641,27549,67,3002,13617,69,2542,11719,63,1158,3390,38,1953,8648,62,147,887,90,302,1872,89,156,952,90,1186,6239,77,1169,6148,76,10201
783,28368,195202,105,4595,26786,88,5327,29800,87,3236,19792,84,5008,21727,62,1029,4406,80,2323,10515,67,260,1607,91,494,3052,90,268,1606,85,1228,7203,84,1555,8535,80,10215
784,29872,179040,89,5835,29633,74,4048,20978,76,2992,13827,67,3915,18389,61,883,3718,65,1586,7971,73,225,1440,93,338,2219,96,165,1120,98,1298,6171,67,1448,7246,72,10258
785,31664,202992,97,7064,36587,77,8874,44514,75,4982,24965,74,5507,31917,96,918,3196,38,1552,7889,80,399,2360,84,507,2987,84,241,1379,80,2333,13027,83,2449,13001,77,10261
786,26640,147755,81,5798,27615,69,5308,23716,66,2540,11669,59,2883,14946,83,1280,3855,34,1920,9156,68,172,959,79,422,2339,78,197,1109,77,1254,6014,67,1492,6941,68,10265
787,47328,315884,101,6690,43476,97,6760,38460,83,5974,29795,78,5012,26790,81,1011,6506,83,2352,14771,95,299,2208,109,477,3545,109,242,1806,111,1884,10764,85,1862,11107,88,10268
788,32336,179039,82,8312,41122,73,8802,43257,74,5921,28633,72,5588,25545,71,1091,4876,74,1739,8401,68,419,2502,86,414,2638,92,201,1242,83,2472,12491,72,2531,12465,71,10281
789,32768,193084,88,5291,28696,80,6372,35403,87,4544,24398,78,5472,29976,85,1252,5090,64,2098,11063,73,306,2006,96,458,2986,97,234,1556,96,1765,8888,73,1979,10564,76,10300
790,29888,168130,84,4902,25129,75,6715,30110,67,3891,18976,75,2470,12508,84,1255,4611,58,1697,7793,70,271,1609,88,392,2341,86,193,1114,82,1582,7703,70,1898,9283,68,10320
791,39392,290813,114,10364,68221,101,6418,44008,108,4598,27595,88,4250,26793,96,631,4891,171,1828,12769,103,339,2503,108,454,3430,112,220,1697,116,1503,9708,99,1533,10174,101,10325
792,29760,183841,93,7282,38353,77,5033,25256,80,3871,17286,75,2886,17934,102,925,3589,66,1388,6402,64,221,1379,92,289,1814,91,150,885,85,1562,7580,66,1544,7987,75,10328
793,30512,154151,73,4769,21969,67,3449,14508,62,2178,8978,50,3003,10694,37,401,1207,23,1068,4538,59,139,775,83,222,1256,84,109,629,84,945,4118,59,1040,4663,66,10339
794,29120,236346,128,27568,185877,102,7710,44128,82,4813,29934,103,6360,36019,96,1142,5924,110,2218,13706,96,316,2424,113,452,3594,118,264,2055,118,1757,10791,92,1916,11806,90,10363
795,29712,252086,133,11768,76025,97,12245,71159,88,6100,38851,104,7969,44762,95,2063,9786,88,3166,18421,86,394,2723,103,759,5239,99,396,2707,99,3269,21963,102,3416,22320,99,10368
796,26992,176769,100,8645,46267,80,6434,33268,72,4212,19831,58,5099,26550,93,1445,6035,60,1849,8162,65,245,1487,87,399,2378,84,210,1194,79,1542,8826,82,1684,9447,83,10402
797,30336,365748,216,17056,126844,94,6481,37037,67,4121,25537,80,3946,24975,80,805,5358,149,1562,13188,179,174,1965,202,238,2860,204,117,1353,188,1611,10230,71,1772,11666,66,10402
798,36976,210906,84,11117,55310,73,8031,37483,66,4949,21723,62,4599,25683,87,2489,9485,51,1444,6652,63,351,2074,83,337,2093,90,156,976,92,2083,9443,65,2497,11852,68,10402
799,27200,200106,114,6022,36527,92,6983,41873,90,4344,22618,71,5672,29633,80,1018,5112,64,2078,10180,69,450,3064,98,531,3526,97,275,1708,93,1752,10352,87,1755,10432,87,10419
800,33216,189982,83,4030,21113,75,5657,30410,81,3977,21276,82,3898,18491,73,1647,5422,36,2180,11210,82,268,1755,98,372,2487,96,199,1289,98,1599,8356,77,1669,8474,71,10466
801,27056,170104,93,3646,20695,85,6773,35299,78,4889,26100,83,4982,26916,78,1138,5210,77,2584,12590,68,277,1882,99,455,3096,102,234,1563,100,1358,7648,80,1500,8522,79,10483
802,29728,153216,75,3494,16729,70,5999,25870,63,3363,14558,64,3715,16737,53,1627,5026,33,1339,7171,85,205,1178,82,348,1932,79,176,974,77,1601,7195,63,1677,7422,63,10485
803,33104,202419,92,13552,72080,78,3494,18732,79,2684,13388,75,3832,18789,76,912,3564,39,1665,9137,79,235,1547,98,325,2242,101,169,1143,98,1187,5878,71,1324,7001,77,10494
804,35024,204347,85,3418,20719,92,3182,18390,92,2288,11127,68,2133,9806,40,581,2593,69,1240,5831,66,169,995,88,258,1591,90,128,755,90,881,5033,83,971,5293,79,10506
805,31232,182715,86,4740,26240,82,536,2840,74,311,1552,95,1780,4179,22,483,982,29,17,33,17,13,53,293,10,38,315,11,37,340,1071,5326,70,831,4083,68,10530
806,34176,267413,108,8886,73200,143,2117,14612,134,1663,12163,120,1860,12022,135,765,4257,126,40,154,76,63,525,142,24,175,149,15,81,325,3915,34924,147,2896,24492,146,10539
807,26896,145467,81,2835,13179,67,7258,30397,60,4087,20187,73,5277,21264,57,893,3782,96,1281,6679,80,277,1457,76,322,1772,77,156,874,77,2013,8934,62,2067,9174,64,10554
808,36768,245904,100,6436,40425,95,4860,28343,86,3637,19795,79,5087,24890,74,2269,9456,56,47,218,62,119,768,90,39,230,92,20,101,71,11207,63264,81,8171,46577,81,10577
809,27024,180175,101,10836,56185,77,3812,20726,81,3119,16590,83,2973,13209,60,1551,7127,76,1699,7785,64,221,1484,101,307,1979,93,161,1049,94,896,5226,84,985,5638,81,10593
810,26304,182138,106,15696,88722,85,7650,40607,79,3756,25144,102,5674,24126,45,1224,5163,59,1783,9119,75,243,1624,97,357,2274,89,164,1021,89,2098,12248,86,2178,12306,83,10620
811,36688,253120,105,7633,43461,85,4126,21641,79,2002,11295,86,2866,14281,99,1205,3729,46,900,4381,69,215,1423,99,254,1602,92,134,794,88,1256,6905,77,976,5511,84,10659
812,48080,416560,133,17744,165070,150,16576,136357,121,13328,97921,120,15712,102817,96,3468,21580,125,3913,29599,113,779,6416,121,1047,8400,118,535,4282,119,9072,68904,105,8876,68257,107,10664
813,27872,190944,105,6090,33252,81,8003,36318,61,4940,23494,70,6355,25966,63,1198,4385,53,2138,10911,73,263,1689,95,548,3254,85,269,1669,91,2097,10244,71,2571,13012,73,10674
814,36560,228760,94,4096,23508,86,7487,39551,76,5307,25849,76,4648,28745,105,1694,5951,36,2040,10702,75,290,1989,105,473,3110,98,252,1614,93,1935,10508,78,2233,12091,78,10706
815,30496,224197,113,6834,41510,92,6278,37926,89,4068,21996,78,3653,22253,100,808,5601,112,2139,11573,83,266,1829,100,405,2757,98,206,1412,100,1163,7554,96,1480,8739,88,10721
816,26544,171982,98,13616,76689,84,7299,39910,87,4558,27532,91,4521,25984,84,1827,9326,96,1609,7553,70,196,1302,97,269,1765,94,153,860,83,2088,12650,92,2017,11790,86,10722
817,34256,213958,92,16672,110313,100,5601,31624,79,3370,17177,81,3445,17789,75,1300,3418,27,1592,8011,77,189,1321,104,234,1619,101,112,733,94,1361,7216,73,1416,7698,77,10727
818,27072,200739,106,5173,55630,178,528,4242,160,414,2443,189,1129,6777,61,414,1392,40,51,158,24,15,93,309,11,53,326,13,51,218,887,8505,158,594,5777,171,10745
819,27776,148790,79,5306,26234,72,7640,32990,63,4171,18816,63,3169,17701,91,1066,3504,48,1475,6918,68,277,1544,82,351,1991,80,187,1035,76,1836,8441,67,2021,9551,67,10762
820,37424,221917,89,4563,23446,75,7891,39586,70,5125,23450,76,5632,26674,75,2276,8216,48,1433,7143,71,937,5676,87,772,4748,89,385,2328,86,1842,8941,67,2199,10479,68,10775
821,30832,220831,114,13952,81723,88,9132,50290,83,4962,29210,93,6970,33962,81,2021,8546,61,1495,7517,70,589,3818,96,540,3636,98,273,1815,95,2170,12381,85,2266,13006,84,10799
822,28672,193625,102,6504,35200,80,8811,45837,74,4217,23938,88,4672,29213,108,1412,6980,73,1320,6891,76,240,1436,83,313,1896,84,161,939,80,2216,13104,90,2383,13342,84,10821
823,29776,179031,88,4472,24849,83,10344,52773,80,5698,32141,86,6895,34918,63,1117,5127,87,1721,8202,69,294,1846,94,396,2364,87,215,1215,81,2838,14984,78,2467,13349,79,10828
824,26528,218528,128,3711,30964,128,3435,24665,113,2856,20020,113,3558,19630,110,996,5482,141,1243,9229,119,171,1497,135,280,2333,127,145,1186,130,812,6549,122,956,7405,118,10848
825,30224,169631,83,2645,13164,72,7207,33940,67,5224,24642,68,5608,25353,63,1328,4093,46,1348,7273,80,463,2956,92,486,3170,92,251,1633,94,1873,8532,65,2011,9215,63,10848
826,28624,193738,104,11294,62308,82,2975,15584,80,1782,10340,89,2677,12696,93,863,2249,28,2223,11053,73,227,1291,83,406,2291,77,197,1107,82,882,5124,86,1098,6318,84,10870
827,33088,270935,127,7128,50982,106,7399,50765,109,5142,34048,112,5980,34551,117,949,5648,127,1847,10341,75,345,2852,129,409,2899,105,197,1355,98,2720,18021,95,2721,17990,99,10870
828,33136,235438,109,6113,36864,91,6366,35032,85,3661,18425,67,3234,15268,56,1014,4197,64,1812,9644,77,238,1633,105,389,2552,96,190,1278,100,1229,7352,89,1302,7625,86,10876
829,48128,372974,119,9603,65170,103,9967,64968,98,5373,38123,116,6150,42453,112,2252,11256,54,2585,13130,76,438,3369,115,521,3789,107,265,1891,109,2410,17108,107,2866,18703,97,10892
830,31200,159539,76,8894,41228,67,6949,28708,59,3833,17106,68,4092,18319,65,731,3270,80,1925,9385,73,242,1410,84,442,2592,85,243,1372,83,1722,7295,58,1820,7767,59,10908
831,34624,521052,259,14448,156817,190,10664,108774,206,7809,75796,195,9398,81440,183,1902,16303,180,4333,31320,74,491,4910,114,917,8618,104,461,4426,105,3432,45670,221,3834,46532,217,10922
832,27408,140952,75,3366,15092,65,4142,20316,74,4143,16310,56,4142,14568,47,1078,4379,63,1487,6133,66,139,738,81,265,1402,75,142,696,71,1301,5635,61,1370,6043,63,10933
833,30640,199907,87,9859,86130,143,1748,12846,135,1173,7670,133,2549,12401,39,601,3665,93,44,196,71,37,267,140,22,155,155,14,53,165,4283,34293,145,3451,25346,136,10964
834,27360,175337,98,14560,77784,79,5628,29268,80,3361,19062,87,4478,18291,53,1385,5168,47,1289,7031,83,276,1738,94,337,2130,91,171,1070,92,1502,8281,76,1542,8054,73,10984
835,36320,206290,83,8440,42508,73,6265,30230,66,3880,18547,71,6424,26131,61,1269,4906,51,1823,8046,58,286,1780,91,419,2636,90,217,1330,92,1626,7918,69,2048,9701,66,11001
836,31328,204783,98,6264,34949,82,4976,28540,91,3975,19545,69,2851,17045,80,788,2166,35,2112,10107,67,230,1314,77,410,2373,81,210,1204,80,1820,10256,88,1999,10995,81,11006
837,70400,1048575,587,90912,1048575,352,64992,1048575,386,46064,1030133,373,58144,1048575,368,12232,274926,402,5120,108788,441,2887,68398,379,2062,40092,373,958,19219,381,35664,857622,377,31168,771602,391,11019
838,52784,777639,266,41968,580594,248,31616,412602,211,21312,280879,217,25232,326121,214,6170,74988,186,3901,42016,160,2345,23227,142,1500,14867,137,678,7073,150,19888,244007,199,17504,221691,199,11019
839,41616,525501,206,22064,270202,187,10209,111312,177,6461,77263,199,7747,87237,191,1664,16841,184,2339,22388,160,820,8536,153,711,7631,178,348,3689,178,2804,40313,288,2555,35785,288,11019
840,31904,179092,81,5431,27401,73,4891,24622,76,3173,15984,75,3080,15237,68,710,2619,68,2022,9438,69,264,1582,87,487,2718,79,229,1297,83,1505,7372,69,1732,8594,71,11033
841,26240,250567,149,8735,94895,181,5363,35888,98,4050,27383,105,6917,36418,70,1013,6251,112,1647,10555,97,309,2349,113,377,2742,107,195,1344,106,1567,17689,221,1743,17037,139,11038
842,46576,483455,122,23360,273070,186,8577,87664,119,6214,69155,131,10206,90003,102,2256,23745,229,1647,8414,75,397,3749,122,390,2934,99,205,1473,97,13728,217236,294,9693,150954,292,11045
843,28512,174383,91,9091,45445,73,2156,11987,84,1524,8527,79,2708,11542,48,825,4153,76,52,217,60,60,343,79,28,158,85,18,95,132,4992,26052,76,3835,20583,78,11045
844,29184,183852,94,4067,23072,84,7296,38976,83,4906,25254,71,4801,23875,67,1007,4137,52,2493,13039,74,253,1768,104,424,2836,97,207,1412,97,1792,10242,84,1792,9960,81,11101
845,26608,169538,96,6529,34752,79,6329,32374,75,4013,20030,77,4766,23904,86,977,4114,67,1901,9607,74,300,1907,92,413,2438,82,197,1163,86,1416,7836,82,1590,8430,77,11140
846,33792,196163,86,4037,22382,82,3091,15327,77,2695,10281,40,2142,11178,84,689,2857,44,1544,7245,65,155,983,92,250,1577,90,125,824,97,841,4769,79,1069,5391,75,11144
847,33792,229102,104,7518,40383,79,8061,44791,83,5616,31301,84,5618,33463,95,1183,5222,65,2408,11674,69,285,1817,94,544,3365,89,284,1704,84,2186,12770,87,2094,12160,86,11151
848,26384,178136,103,8478,44060,76,5946,32639,81,4396,23108,75,5557,28030,63,994,3802,33,1774,7983,64,230,1561,100,324,2151,96,170,1063,96,1658,10017,91,1782,10289,86,11154
849,35888,196582,81,5097,24902,72,8077,35813,62,4632,20714,67,5637,24877,59,1480,5356,50,2794,12349,63,358,1879,73,611,3427,79,305,1712,81,1775,8656,70,2069,10140,71,11165
850,33552,225327,103,25008,138481,82,3545,19637,81,2460,15436,97,3204,13702,75,786,2715,29,2333,11821,77,273,1735,90,496,3093,89,250,1579,91,683,4200,86,1075,6289,86,11177
851,36048,199838,81,8267,40269,71,6195,28644,67,3489,18447,83,3981,16665,62,1279,5409,68,2226,9583,60,304,1716,80,467,2762,84,231,1318,81,1978,9571,70,2500,12207,70,11196
852,29792,170460,85,10885,60190,83,5461,27230,72,4281,23046,81,3252,17444,90,1050,3851,53,2431,12155,73,276,1799,98,447,2963,99,230,1539,101,1506,7823,75,1828,9420,75,11199
853,29920,184010,91,20864,104964,74,3746,18211,67,2178,10485,72,4125,16395,60,1910,6217,37,95,328,34,67,375,72,26,154,89,18,70,43,8353,39562,68,6954,31934,64,11206
854,26560,176700,101,6289,36051,86,4850,27985,85,3247,17608,73,4343,22021,58,1089,4717,76,1370,6438,68,205,1361,98,284,1818,92,148,889,87,1434,8913,94,1473,8966,93,11212
855,30384,181718,89,8367,42523,73,9696,48020,72,6440,28001,64,5963,25478,58,1530,7095,66,2230,10803,68,1224,7410,86,868,5295,87,390,2339,86,2628,12727,70,3372,15807,66,11215
856,27024,187958,98,10784,77562,111,2710,15034,75,2523,14320,76,2466,15789,97,1056,5445,100,82,304,68,76,509,106,29,203,120,17,87,163,4773,29382,87,3694,22957,87,11223
857,29632,153868,76,6196,28475,65,4455,18985,64,2423,10390,61,2102,9659,61,187,785,90,890,3780,59,112,601,75,207,1087,74,107,539,64,1108,5216,67,1026,4856,68,11228
858,37008,234029,94,5861,33384,85,11217,62508,79,6542,35253,80,9520,44668,64,2138,14079,122,2251,9775,63,444,2811,92,585,3392,82,297,1751,85,3157,18573,86,3645,20509,83,11262
859,27744,230341,129,22720,134427,89,2397,12537,72,1886,10170,72,2813,12708,55,972,3258,56,54,174,45,47,295,104,26,130,79,15,45,323,6112,35896,86,4346,24905,83,11287
860,30896,167950,80,4203,21543,76,6985,33347,69,5484,22849,58,4759,20256,50,1100,3609,42,1780,8331,73,290,1563,77,326,1915,86,172,972,80,1838,8872,70,2108,10298,71,11315
861,28384,178912,94,2950,16863,85,4488,23709,84,2728,16167,95,2772,12260,61,1180,4961,71,1399,6138,59,178,1282,107,222,1469,96,118,737,90,1108,6513,88,1224,6818,79,11336
862,27152,162360,91,6139,30317,71,2560,12278,74,1807,7610,66,2798,10013,43,986,3271,46,30,131,72,57,285,70,25,119,61,12,50,208,3473,18089,75,3082,15841,74,11342
863,28288,211282,117,11867,78132,100,3885,22155,91,2337,13686,90,2786,15972,84,289,2154,139,1772,9682,85,233,1520,99,363,2429,96,188,1208,90,1027,6667,95,1214,8376,106,11364
