,FS-H,FS-A,FS-W,SS-H,SS-A,SS-W,FL1-H,FL1-A,FL1-W,FL2-H,FL2-A,FL2-W,FL3-H,FL3-A,FL3-W,FL4-H,FL4-A,FL4-W,FL5-H,FL5-A,FL5-W,FL6-H,FL6-A,FL6-W,FL7-H,FL7-A,FL7-W,FL8-H,FL8-A,FL8-W,FL9-H,FL9-A,FL9-W,FL10-H,FL10-A,FL10-W,Time
10,29520,534073,233,7305,149700,428,13536,312774,472,9572,191124,472,10116,197633,462,4092,52267,152,13968,340498,473,1433,36000,473,4535,117267,473,2403,62584,473,3446,73747,451,5430,125255,473,1301
11,63136,505359,109,6717,79693,196,9829,85506,142,5425,49063,150,9519,63347,149,2347,15220,142,13472,91226,109,1356,16698,196,4622,54165,187,2509,28967,184,2972,26914,152,4386,40263,151,1301
12,60880,780334,221,18640,227272,186,15568,217547,251,12030,146369,225,13248,158597,148,5333,56842,157,19376,229216,190,2832,31467,181,9260,66807,103,4885,35026,101,5412,59395,138,9941,125760,153,1510
13,50592,1048575,607,13568,435076,925,17792,604445,818,11890,380981,803,13810,413635,812,4755,125857,815,16128,681126,834,1594,72821,769,6211,238357,738,3299,126648,736,3683,141088,977,9971,338112,408,1510
14,29344,198760,90,8286,66895,132,14352,81868,92,8466,49077,95,9005,54522,115,2520,13538,99,15824,79274,80,1704,18559,180,7774,82487,169,4275,45105,169,2535,13124,83,4987,23932,74,1510
15,31920,347605,102,5576,65196,235,12236,183120,293,6714,96624,296,6701,80860,275,2065,24411,276,16096,252784,305,1196,15276,223,5710,64988,208,3146,36542,210,1836,31086,341,3654,61093,331,1551
16,32624,558509,288,5020,91532,399,14304,202727,399,7483,123642,399,9081,119609,400,2744,29947,363,13712,205448,400,1320,20154,400,4181,70394,400,2301,39294,400,2893,49022,400,4248,71748,400,1551
17,27760,182308,97,4286,30482,107,2533,17333,117,2025,12359,91,4009,26231,102,1766,9863,100,307,1635,96,198,1832,150,126,1148,142,77,630,138,9837,59334,93,8238,49186,91,1727
18,37728,724660,323,18016,293524,283,9331,169104,286,6996,121942,293,13232,175626,217,3966,47643,272,306,3711,215,384,6532,281,194,3122,274,87,1367,268,13362,234038,305,9537,168840,303,1730
19,34288,505993,142,2184,38190,294,281,1577,202,156,860,393,440,2222,204,199,462,19,80,671,410,11,76,459,21,237,457,16,146,459,30,90,348,13,21,241,1856
20,34112,441436,137,1472,29104,399,117,931,364,234,794,279,423,1358,146,12,13,297,116,1320,388,10,35,241,18,134,294,15,73,316,47,251,345,29,155,139,1856
21,33568,349274,118,559,11005,399,172,805,332,137,743,392,536,1410,49,283,744,221,164,1086,232,12,55,319,18,156,397,11,63,400,31,108,74,19,47,293,1856
22,36864,402164,150,8346,122616,250,7790,134885,292,5032,83728,302,6763,96912,296,3010,32374,248,9427,165553,291,844,7367,139,3159,25174,127,1706,13538,127,3029,59831,398,6975,130182,382,1939
23,43504,349221,97,6309,60124,158,5871,54022,153,4395,38785,153,5526,38903,128,1505,9710,140,6856,57829,138,832,14769,294,2494,43783,290,1329,23257,290,2264,9806,67,3999,16770,64,1939
24,73088,1048575,873,8054,321069,703,18192,656210,457,12376,414457,461,13465,446195,595,4079,133745,659,20256,868763,755,2381,85968,516,8750,309032,523,4830,171817,523,3120,85298,455,7958,207405,449,1995
25,27520,365982,187,7963,115437,264,12801,188991,284,7133,105365,289,6980,101951,303,2457,33143,312,12496,210863,288,1070,13283,201,3743,45360,192,1997,24277,192,2587,51463,372,4420,92780,362,2051
26,30992,414844,310,8147,135357,399,15456,307322,399,10009,177011,399,10613,194263,400,3464,56316,400,14256,304997,400,1459,34328,400,5234,119376,400,2747,62801,400,3448,67420,400,5792,119177,400,2051
27,50528,408481,110,6909,66813,166,14144,100853,119,7942,58813,112,8713,74331,156,2898,18683,160,13184,90465,110,1601,20973,213,5685,68002,195,2929,35324,195,2699,21853,130,4786,35660,122,2051
28,27968,310087,114,1438,23633,284,8251,116215,284,4971,58362,248,5129,64457,219,2112,14975,81,11561,204964,303,1052,12069,190,2722,30873,192,1453,16654,193,2256,36744,335,3292,51462,313,2132
29,39200,565798,283,5016,84564,399,14448,183843,399,8992,106426,399,10677,117316,312,2525,31620,400,12496,220159,400,1482,25070,400,4385,69673,400,2416,38107,400,2974,52962,400,4948,78479,400,2132
30,35200,467556,172,3773,47733,219,14560,138779,160,8204,76310,155,8699,71150,105,1827,16246,188,12103,154628,209,1293,23544,311,4140,75104,304,2288,41571,303,1924,17579,151,3396,29661,137,2132
31,37808,443093,146,9080,106469,196,10829,131752,246,6375,77610,226,8432,80885,246,2956,29683,278,11281,184655,271,555,1956,180,1658,5627,170,917,3131,179,3001,61841,400,5125,101317,400,2147
32,40624,1048575,609,15840,361917,382,19120,557665,501,14544,401169,491,28608,699505,479,15008,384419,454,3068,67537,424,1468,34982,447,1687,36561,403,1144,23382,363,27328,749729,516,34960,986934,512,2149
33,45120,1048575,762,21776,603355,386,24384,684859,465,20016,512863,455,33696,865573,449,22064,468380,339,3465,61256,276,1935,39377,293,2210,41320,268,1472,25812,261,23344,847156,507,32016,1023531,483,2149
34,37424,1048575,713,4765,198277,791,12510,429896,732,6958,256049,757,9055,280722,748,2329,74825,755,12371,485211,787,1551,59468,673,4205,156485,689,2295,85878,697,3081,122088,771,5180,176809,669,2691
35,149344,1048575,165,65024,1048575,107,20992,678381,258,16992,543818,329,28720,830931,218,14272,390351,263,1312,33978,269,702,17789,1023,554,13317,1023,274,6234,1023,32736,1048575,685,37360,1048575,331,3304
36,55040,1048575,462,9746,183303,113,18336,449836,535,13059,260957,472,13792,272310,475,3613,88691,576,15584,427438,558,1907,49319,451,5155,126106,440,2900,69559,436,7480,162353,349,9944,221964,372,4163
37,28608,445893,298,5069,101862,399,9519,160488,399,6790,101295,375,6363,90745,330,2275,30469,351,10384,190120,400,1197,22846,400,3055,56030,400,1660,30269,400,2793,52283,400,4142,85535,400,4163
38,28752,442956,290,11528,171820,305,13792,219763,363,7478,122100,399,10762,124708,337,2448,40822,400,12608,223275,400,1142,23111,400,3075,63015,400,1671,34464,400,3269,72409,400,5613,116726,400,4163
39,61040,940946,445,11846,305497,552,12643,367301,549,7625,202798,550,8675,216071,543,2817,60835,556,11821,343452,515,1458,47277,590,4518,147242,590,2482,80561,590,3388,92708,491,5426,154835,488,4163
40,34928,431169,156,2538,43379,296,2153,27670,244,1172,16211,265,1906,22228,286,1282,11892,213,265,3287,301,5878,65978,230,1886,21394,228,923,10391,229,1649,18274,131,1459,15786,137,4349
41,70064,732709,139,7978,124306,256,10255,154437,269,6426,83130,236,7278,102822,281,2658,32372,246,10857,139243,208,1041,9003,128,3918,29081,113,2187,16191,125,3583,63090,338,5239,103538,338,4454
42,55632,1048575,676,16848,731107,1020,17200,850334,853,12081,587284,950,15296,656018,961,4955,200202,976,13856,649264,830,1528,89160,937,5251,268922,911,2888,145091,910,5194,229189,1020,8347,443519,1020,4454
43,68880,674767,365,17024,251390,430,10385,190674,410,7191,134966,421,8069,147219,461,2558,45755,468,17536,172636,165,2647,42534,278,7491,109353,244,3920,55938,238,4290,78686,304,4630,96031,433,4454
44,54528,1048575,769,10487,458080,701,13374,676481,890,7756,392569,901,10402,420663,820,3448,127515,909,16176,967637,908,1919,85391,643,6476,263840,639,3437,139526,639,2487,94466,676,5853,215072,665,4509
45,49312,517232,107,19120,254167,245,12128,203223,296,7961,121877,282,9907,144286,293,3367,42620,298,13088,224624,295,1541,21347,238,5467,73798,236,2980,41048,238,2920,49003,312,5832,101838,307,5028
46,36624,697564,505,18640,404410,597,15808,392398,597,10151,241020,597,11921,276893,598,4759,80120,362,13344,361780,598,1679,50077,598,5701,158665,598,3152,87352,598,4302,107385,598,7889,190880,598,5028
47,33808,872959,627,10839,328788,691,14464,479028,737,7996,267229,737,10538,301715,738,4138,89017,738,12982,493217,738,1553,61845,712,5841,217071,708,3288,119732,707,2868,100194,738,5288,177100,738,5028
48,27056,514452,528,11126,266589,528,15936,430758,528,10700,248964,528,11834,259589,529,3482,76119,529,15456,417081,529,2035,55314,529,7235,184394,529,3989,101062,529,3323,81421,529,5533,147999,529,5028
49,40592,350152,99,9728,115638,204,13637,134870,169,8222,77577,173,9787,83223,183,3052,21288,160,14672,139609,160,1801,24079,216,6644,80097,203,3608,43467,201,2382,28196,192,4569,51348,180,5028
50,66256,961250,335,4730,84964,306,19200,298562,251,11127,172018,261,12706,191881,265,4389,57924,205,29472,421990,227,1575,10108,160,5313,34479,124,2907,19238,169,2616,21357,119,5369,42469,118,5028
51,44448,418923,82,6066,64602,158,680,6949,204,530,6573,362,1472,13143,233,706,5784,283,70,338,166,29,219,277,19,144,439,15,55,260,1327,21507,229,998,15204,214,5038
52,90288,1048575,792,47840,1048575,389,3959,113559,428,3935,95745,403,6162,121294,343,3181,61459,388,699,11853,374,560,14528,411,298,7409,408,137,3233,412,16944,425376,412,13670,343192,414,5038
53,47744,1048575,919,10889,277697,557,5225,193326,829,3643,128671,868,4078,155086,950,1995,47037,904,5247,105510,428,2048,47823,238,1802,40065,252,838,18149,253,7431,274670,919,6020,221868,901,5056
54,35104,400951,314,3579,52527,264,6043,98772,301,3297,53274,304,4366,56784,297,1541,18110,251,5792,89668,294,2378,34819,256,1926,28714,255,916,13265,252,3087,43540,330,2620,46278,323,5200
55,73712,963136,390,5368,129076,579,7330,164344,581,4550,94205,572,5927,97849,447,1640,28264,502,6637,135870,550,1816,47602,584,2452,59014,584,1228,28818,584,4865,77260,495,2782,68002,584,5200
56,55968,1048575,632,12448,522045,571,9804,472970,852,7001,279797,830,7053,284712,783,2164,80312,829,14112,748709,849,1725,90687,741,5073,254630,729,2737,137621,731,2218,107961,939,4523,215680,916,5816
57,74416,1048575,119,9589,279404,606,14512,466813,647,10817,290781,642,10228,284889,668,3675,95302,647,13462,503693,656,1485,49168,564,4256,137933,560,2362,76507,560,2970,108974,729,4596,169408,723,5912
58,26976,431416,224,5909,129796,430,9272,189251,430,5365,103491,430,6688,124933,429,2109,31608,392,10805,225563,431,1101,22842,431,3415,67732,431,1882,37631,431,1736,37688,431,2732,54832,431,5912
59,28912,376476,150,6951,148437,399,12290,244988,399,8530,149747,399,9941,163274,400,3620,51406,379,11172,236562,400,1186,27654,400,3586,80084,400,1944,43653,400,2231,41073,400,3499,64229,400,5912
60,37184,459269,151,5977,125371,399,9536,182264,399,6657,107329,399,8059,120238,400,2827,40872,399,10407,193284,400,1221,22684,400,3451,64975,400,1881,35000,400,1813,38434,400,3048,55947,400,5912
61,31952,387813,141,5598,116663,399,15632,263208,399,10706,160196,342,13152,175590,340,5033,52961,123,9423,202822,400,970,22656,400,2976,64141,400,1625,34955,400,3307,46720,200,4370,65486,198,5912
62,38352,508658,298,5025,108209,406,10173,154163,299,5580,92915,305,6842,107001,407,2381,33970,331,8691,157331,407,893,20442,390,2454,56574,385,1388,31524,384,1424,31144,407,1889,40756,407,5912
63,42784,1048575,748,10627,284559,666,10215,347308,764,7976,215532,596,7488,244949,787,3888,85936,566,9822,370078,785,1162,52619,854,2878,135608,854,1588,73347,854,2265,85484,810,3668,140654,805,5912
64,35616,563757,342,3521,53642,294,5791,90350,307,4420,54989,282,2817,39562,334,1567,14309,250,6442,106221,308,2978,40930,264,2271,33190,267,1000,14843,267,1547,30268,372,2005,38747,350,6019
65,69216,1048575,589,7155,201114,543,19536,326129,213,13433,230306,233,23152,371918,218,11354,165995,188,741,12970,315,706,10194,213,436,6183,204,229,3151,206,40864,910610,407,40016,887872,403,6541
66,142976,1048575,608,51552,1048575,319,12364,407724,347,9454,295915,341,13872,425328,516,8372,234794,639,4186,149309,322,1716,36333,126,2102,46369,166,1433,29103,154,9644,308391,554,11734,404969,608,6550
67,28976,442436,302,5788,85684,253,13142,180454,253,8866,106315,214,10301,116383,276,3069,30860,173,14592,229878,263,1050,7265,123,4082,27487,101,2216,14970,113,2611,46313,368,5111,87910,342,6623
68,29648,399182,219,6951,88865,238,6909,77173,183,4384,49690,230,7050,68508,165,1901,19800,222,11342,103313,155,907,18747,348,3467,64502,326,1860,34208,324,1433,11428,130,2956,21466,122,6623
69,34400,765359,394,5501,81028,218,6514,80002,178,3975,42907,179,4267,44527,177,1021,11294,173,5742,61750,181,571,7540,195,3281,38035,181,2771,31770,178,759,12328,245,1249,17592,188,6746
70,38032,1048575,916,5504,292309,842,5093,79527,352,3844,41099,407,5160,53659,515,1501,16303,469,7690,89007,292,730,7045,251,1901,17374,229,1058,10044,264,1281,19523,545,2047,34557,422,6746
71,28224,422009,314,9564,152309,246,15392,249773,323,11745,167145,233,13328,181138,172,4260,59695,239,11848,232989,400,1388,29497,400,3412,73200,400,1833,38757,400,4202,63188,214,6808,103338,213,6746
72,27760,195485,107,8480,56109,99,794,3957,72,530,3379,106,1315,6859,124,635,1966,28,202,876,46,98,649,107,85,588,106,67,363,84,1214,8795,108,1131,7730,102,6831
73,68240,1048575,491,26896,638367,465,17168,434433,436,12565,312899,389,25952,491875,213,14336,282840,214,3707,94544,367,1868,56208,586,1918,52621,439,1279,33767,413,20800,503991,349,27216,636028,275,7043
74,69536,1048575,614,33984,1046069,164,37312,1048575,379,28288,887291,404,49456,1048575,165,25088,709316,269,1408,39097,356,748,25262,161,568,19025,162,316,9971,316,51296,1048575,582,60352,1048575,575,7123
75,48544,1048575,761,8233,170064,662,18768,394052,650,13632,209959,576,12992,226711,571,3848,64247,513,15104,472157,698,1437,46167,638,6172,159315,634,3418,86764,632,2543,74317,710,7650,146548,580,7164
76,27952,396172,357,6002,83438,293,5933,100755,326,4220,57176,256,3615,54283,307,1053,14520,310,5988,106319,339,3041,44605,281,2319,39557,289,1093,18105,285,1287,21898,377,1806,33979,359,7431
77,39312,511006,288,7082,86811,236,6486,76989,236,3619,40077,227,3515,38576,234,1484,11608,165,6768,85785,224,3014,40724,227,2914,41032,257,1282,18754,273,923,13458,263,1821,23462,246,7431
78,50400,1048575,887,16480,512784,536,14400,531853,738,8983,292442,697,9764,307829,736,5084,98003,483,15568,665606,808,1940,60247,465,7373,243392,560,4012,132764,567,2429,106830,921,5180,226824,861,7495
79,93760,1048575,184,18608,233848,145,7114,105768,218,6328,91808,199,9489,117143,172,3297,34156,125,230,2533,132,152,2361,253,88,1310,244,41,538,249,39232,559960,186,20688,263846,178,7708
80,34752,286043,114,2004,20125,196,4053,26718,97,4398,25562,93,4385,26396,91,2059,10915,107,120,551,68,81,553,81,41,255,82,23,106,81,17200,116783,107,11283,76889,108,7708
81,89424,979538,124,11302,190624,304,19472,341152,315,11439,205479,320,13760,212546,312,5029,68867,298,19648,350733,308,3194,50601,256,8144,118520,238,4361,63226,237,3805,76492,347,7361,150137,342,7995
82,51264,1048575,497,11650,682617,1020,27088,1048575,1020,16752,977626,1008,19408,990267,986,5895,295284,1013,20416,1048575,902,3411,232793,1020,8006,474975,961,4286,249959,960,5881,374134,1020,10329,683713,1020,7995
83,52256,554286,118,9746,149381,274,15200,240289,290,9967,143803,270,10454,147478,296,3715,50954,289,15648,258333,282,1688,22709,213,6359,84280,209,3442,45416,209,3754,62065,332,6862,121057,329,8316
84,43920,1048575,821,7875,367301,947,18400,706564,869,13648,429368,572,15216,466998,882,5006,153472,892,15104,727958,883,1791,97061,973,6426,292373,946,3512,157203,944,5463,200351,1020,9097,327078,1020,8316
85,37824,695213,485,11287,276510,444,12372,364374,574,8256,220873,574,10192,231171,560,3140,65277,566,15232,421301,575,1844,61710,575,5752,181604,575,3123,96670,575,3182,84846,575,5262,160503,575,8316
86,32448,442447,165,8233,151088,399,12805,264159,399,8082,143691,399,9496,153436,393,3239,49473,394,14032,256942,400,1629,33743,400,6170,123156,400,3308,65156,400,2665,57446,400,4511,97949,400,8316
87,40096,268416,85,7145,46025,112,10536,69228,113,5293,36106,110,6861,40132,113,2818,12792,96,12346,68000,91,1429,13773,160,5358,50602,155,2790,26082,154,2164,13813,102,3667,21893,96,8316
88,43712,1048575,714,12224,385882,678,12313,414483,724,8191,238453,715,8994,266693,701,2782,70476,732,11898,505432,742,1299,49418,642,3918,146183,641,2094,79091,642,2269,82103,755,3883,141414,750,8868
89,61280,795993,194,7572,118050,222,6700,92189,399,4492,59807,187,5038,56902,400,1629,18447,400,9453,120951,400,826,13358,257,2348,36246,250,1264,19683,250,1530,29297,400,2771,44085,400,8868
90,31728,340895,114,6676,82230,222,6303,69730,192,3909,42227,201,5609,50088,181,1808,15969,180,6735,77119,194,899,15599,291,2324,39371,286,1291,21700,284,1665,18241,184,2675,27657,171,8868
91,48640,1048575,919,14256,726152,776,22848,929668,753,14896,557170,466,17072,618780,482,4794,174547,788,17168,802522,807,1962,87548,713,6804,272078,664,3647,146264,664,4678,247422,933,9475,457522,912,9155
92,56144,1048575,629,16112,1048575,1020,16896,984107,1020,9570,594423,1020,13104,718372,960,5196,237976,936,14064,953431,1020,1796,144887,1020,6786,488090,1020,3627,260584,1020,4386,231935,838,7081,426026,1020,9155
93,46144,939996,466,10950,370518,661,11871,302116,595,8476,223090,661,13136,277932,384,3646,86987,630,12992,307374,535,1404,49040,637,5387,154312,629,3006,86090,628,2110,67700,662,3704,127573,662,9155
94,37456,402717,128,9505,170758,399,12075,227882,399,7759,137611,399,9025,160630,400,3549,57280,400,13632,260546,400,1360,27836,400,5448,105138,400,3009,57762,400,2746,57282,400,4053,87923,400,9155
95,63344,714844,163,8601,125259,296,11723,159465,237,7322,93911,246,10047,123860,250,2672,34152,279,14096,155237,211,1739,33862,331,5748,102456,315,3117,54700,311,3898,41899,181,5669,64271,206,9155
96,49280,1048575,780,6877,273762,753,13429,478494,714,9524,275616,592,11085,287738,400,3126,77560,613,12656,541539,728,1668,53693,485,5756,188864,528,3123,101653,527,4437,135762,397,7486,223829,520,9523
97,183664,1048575,317,124064,1048575,200,12400,163467,212,9679,121312,192,17648,205516,153,9090,106426,185,1584,20633,206,331,1042,525,246,797,489,170,474,418,24496,141663,82,20400,121196,83,10083
98,48640,546794,133,7672,160099,399,10842,174201,399,6795,113193,285,7595,106515,353,2764,37085,223,11485,187978,400,1760,23368,400,6810,107931,400,3410,53727,400,2523,45357,400,6028,121490,400,10509
99,69648,1048575,768,18288,446211,706,20880,643790,791,15280,419941,769,19168,475596,755,6490,132091,636,19664,560338,716,4037,128301,901,14912,410965,552,7781,211757,540,4799,124756,677,8786,251821,748,10509
100,65744,563813,107,6637,88920,237,12784,172275,261,6989,105535,268,8243,121149,286,3732,35846,279,12430,191647,265,1136,13672,192,4448,50753,181,2380,27428,182,3548,60358,325,6256,115785,321,10718
101,32528,406802,178,8522,138325,399,10775,210929,399,6480,130199,399,9412,139362,337,2392,36204,352,11982,240950,400,1204,27877,400,4472,100298,400,2348,52022,400,1750,30152,334,4369,87316,395,10718
102,34944,567055,313,9275,174087,445,6396,110496,452,3612,62218,452,4569,72299,429,1469,24387,452,7951,114299,453,874,19290,453,3283,58381,453,1658,30182,453,1053,13352,149,1745,37907,453,10718
103,43232,638383,283,9635,184506,399,5313,106597,399,3850,68151,399,4768,77578,400,1759,23738,352,7172,106810,332,1233,25133,400,3139,55349,389,1725,29484,380,1885,29891,278,2783,52191,297,10718
104,66240,581207,90,9418,107156,182,9671,97210,147,6406,62880,143,7572,75224,204,2747,25675,221,14464,95722,104,1947,26294,205,9468,95968,162,5106,51204,161,3152,35471,210,4099,51476,206,10718
105,41728,1048575,861,12720,586384,546,11966,564891,987,7327,324511,971,10361,344684,777,3075,104979,895,11237,678430,1020,1712,99621,1020,4762,265289,989,2451,137176,995,4284,135426,135,6321,232979,692,10745
106,30080,439917,205,6632,125256,304,10797,181964,399,6707,103042,399,8791,118421,235,2263,33062,400,12042,200396,400,1166,22031,400,3667,60399,400,1956,32136,400,2451,49856,400,3750,69626,271,11930
107,33632,768115,521,10945,244929,383,16304,350816,584,9844,200971,369,11136,215451,303,3432,62780,253,12704,336465,390,1359,40257,473,4401,122312,443,2365,64110,439,3339,77802,409,5503,129800,400,11930
108,77808,1048575,409,49136,824543,252,7540,111792,231,5177,79183,224,11776,126309,155,4371,52124,200,990,12544,219,621,6453,280,573,5999,232,403,4090,173,13568,237372,273,14032,233944,260,12083
109,28016,203754,97,4595,33212,117,4466,28846,96,2710,13670,76,3170,16888,88,1318,5397,52,8303,43502,85,761,10969,232,2531,33314,222,1386,17962,221,1134,2761,35,1395,3074,30,12256
110,57648,1048575,458,6515,190952,421,8701,243390,584,6345,146865,506,5155,149525,601,2506,44499,425,11079,331193,566,1461,18164,231,4649,51768,186,2514,27783,210,1651,50778,580,3395,95179,555,12598
111,58672,712447,146,7483,126182,324,16224,225515,269,10854,141323,245,13409,139353,152,3444,45096,260,14512,249835,293,1635,22238,222,4468,60182,218,2481,33283,218,4184,71125,340,7267,113830,312,13017
112,35664,290738,87,4319,49136,196,10057,89322,158,6326,48322,157,6044,46949,167,2041,15214,155,14144,131558,154,1598,22115,227,4399,58573,218,2403,32014,217,2253,20269,149,3156,28562,148,13017
113,39024,1048575,529,7636,358443,814,13952,635165,871,8366,384482,825,11255,406755,780,4103,124619,794,15760,800205,889,1902,100798,826,5127,263357,828,2659,138119,827,3371,155497,811,4980,248636,844,13032
114,40224,589507,302,7881,175402,407,12142,241373,407,7886,143425,345,9966,163517,315,4060,51047,308,13104,255231,408,1783,40657,401,4570,109700,401,2413,57792,400,3553,73126,408,5330,111679,408,13032
115,33776,464607,338,9328,166043,372,11321,196108,316,7361,108697,312,8618,117938,258,2663,37453,295,12699,250039,347,1855,39916,400,4684,104118,400,2435,53627,400,2406,43151,350,3825,67356,331,13032
116,62560,775437,196,30592,281827,146,5538,52077,142,4837,38593,129,6703,62436,151,3011,28519,160,663,5123,125,419,3698,132,311,2665,131,206,1722,125,9534,103065,176,10418,110104,173,13051
117,29328,765674,636,8579,244509,598,16416,501091,598,9312,270306,606,10952,295305,590,3165,88422,618,14832,476664,615,1473,45547,526,5337,155583,520,2951,85193,521,2875,105732,663,5001,174378,649,13079
118,34384,505887,278,5376,75189,399,11895,155281,399,6302,81284,397,6147,76759,400,2196,21360,400,11249,177103,400,1129,18776,275,4065,67275,270,2217,37127,269,1653,30251,400,3157,49413,400,13079
119,37904,590271,272,4984,81642,399,9686,158317,399,5725,89021,399,8314,101600,181,1871,23837,389,10290,175273,400,1110,20463,320,2890,50735,312,1568,27609,310,2895,52718,400,3802,69771,400,13079
120,31488,665653,514,9531,238971,492,10157,256996,496,6987,151468,493,8458,174783,473,2810,56454,505,11099,231147,468,1386,33434,515,3748,80622,515,2030,42884,515,3056,75781,481,4687,120154,485,13079
121,27520,235672,114,2826,23682,135,646,5229,143,511,4173,148,2034,9018,34,501,2131,71,27,87,85,22,206,227,16,113,377,11,42,216,880,6527,120,748,5555,111,13099
122,47456,1048575,523,8492,162222,206,7105,87487,145,5020,55610,148,6914,80163,145,3737,36690,109,2126,38509,592,427,4926,165,1907,19574,149,1770,17755,147,4752,81936,229,7020,102069,191,13116
123,85808,1048575,260,32112,1048575,270,9962,495407,425,7416,300237,430,7054,322048,421,3298,108039,256,10445,549892,643,1420,50711,118,5490,175640,96,4258,117996,86,4603,175163,238,6595,238616,194,13116
124,39216,687974,484,10108,236162,380,18688,390158,488,11521,231737,509,14816,260381,488,4807,78870,503,12187,351173,560,1360,36006,477,4141,107261,476,2277,58721,476,6200,119634,470,9539,207043,481,13161
125,46400,630162,193,9929,142207,170,12140,181603,399,6351,100746,399,6066,96728,400,2403,28526,353,12848,240695,400,1401,27314,400,4599,83208,400,2461,44318,400,2238,40742,400,3449,63994,400,13161
126,29744,451067,287,10111,138858,285,15712,268983,399,10260,156020,399,13227,168925,216,4333,45778,267,12888,261379,400,1319,32174,400,4467,92507,400,2311,49072,400,2158,43044,400,6511,98981,302,13161
127,27728,298574,184,2954,39735,219,2802,28569,118,2411,23246,104,4653,35145,84,858,7549,147,182,2419,311,85,955,182,53,683,244,31,369,272,1352,16934,177,1430,17637,166,13182
128,63776,1048575,909,19632,601816,222,18160,684840,661,12286,409107,666,12413,412912,657,3983,121573,674,19072,905491,698,2207,109841,634,6184,293695,621,3177,150929,638,4277,178202,756,7166,287025,741,13182
129,30208,522661,331,14912,271817,296,12704,236580,420,9070,160183,400,11388,169161,329,3564,47208,364,11398,250458,421,1491,35881,421,4160,100532,421,2156,52556,421,2333,42559,421,6694,112084,390,13182
130,31552,260284,117,11736,86309,117,8062,55188,116,4526,33261,143,5099,33271,130,1856,12963,112,10087,58525,95,1257,13296,176,3718,38855,170,2004,20646,169,1892,14636,130,3864,27772,115,13182
131,46096,511380,102,9266,154248,341,12216,214642,379,6591,129497,375,6043,116402,381,2228,31527,348,13200,300104,390,1340,22481,277,4286,68456,273,2299,36783,274,1989,44159,456,3657,86537,447,13189
132,30960,616545,405,11434,239441,437,11160,270501,492,6860,164021,511,8454,153945,428,3766,49411,409,12676,360716,527,1466,43130,527,3906,112769,527,2096,59824,527,2726,48022,396,4610,101821,432,13189
133,37104,648882,237,15824,210681,445,9293,164120,461,5974,110448,461,8317,111890,436,2219,25359,402,9066,189816,462,1101,22279,462,2750,57781,462,1424,30329,462,1558,34312,462,3538,72611,462,13189
134,37472,274968,95,3559,21490,98,4940,23043,76,2868,14706,79,4041,18105,74,671,2066,30,7943,32515,66,639,6747,175,2498,26532,172,1378,14674,171,953,4826,81,1544,4889,43,13189
