0,0.3814405337718442
1,0.5497468566535454
2,0.6499128752852829
3,0.7160814141183065
4,0.7589683358490611
5,0.7905336934864211
6,0.8100769106124884
7,0.7911617487691472
8,0.8045361594483594
9,0.8380826685946638
10,0.841582781506315
11,0.8629390869680044
12,0.8666405356059477
13,0.844662145360089
14,0.8930711648837297
15,0.8857078201739258
16,0.902108469455125
17,0.8955784214572647
18,0.8950393641300242
19,0.8933004570474485
20,0.8988249360879588
21,0.8934952622996578
22,0.8931326246240596
23,0.8887387237340066
24,0.8923627941225978
25,0.892302599153698
26,0.8842310799724459
27,0.9099253291809062
28,0.950193092783727
29,0.9491970909406462
30,0.9005576323674922
31,0.9399574474952487
