0,0.07123345775584804
1,0.19553598930273347
2,0.3239314622200238
3,0.4817918634171694
4,0.6287937669072551
5,0.6087606083151724
6,0.6300642768003679
7,0.6367357214906418
8,0.7287410439757465
9,0.6893771305603921
10,0.7883730438482159
11,0.7219060357051009
12,0.7816708754862655
13,0.7617280553880391
14,0.7377851370760747
15,0.7699414432517999
16,0.7217383101700058
17,0.7441215773332003
18,0.7516378890978896
19,0.7609974153575544
20,0.7767624177671566
21,0.775336052425549
22,0.7706619129218013
23,0.7759602197009464
24,0.7685085503707129
25,0.7807568724190677
26,0.8210688291519515
27,0.9344878391731306
28,0.9295143450266176
29,0.9684146952832026
30,0.9677922435316582
31,0.9680430045290743
