77.36, 54.33
77.36, 73.67
77.36, 77.23
77.36, 79.79
77.36, 79.90
77.36, 80.65
77.36, 81.06
77.36, 81.96
77.36, 81.47
77.86, 74.38
77.86, 79.80
77.86, 79.29
77.86, 80.13
77.86, 80.65
77.86, 80.55
77.86, 81.96
77.86, 81.48
77.86, 81.29
77.30, 78.84
77.30, 80.19
77.30, 81.80
77.30, 83.04
77.30, 81.64
77.30, 80.35
77.30, 81.29
77.30, 81.53
77.30, 82.62
82.77, 83.85
82.77, 85.17
82.77, 85.66
82.77, 85.88
82.77, 86.15
82.77, 86.09
82.77, 85.67
82.77, 88.04
82.77, 87.99
78.45, 75.18
78.45, 81.00
78.45, 80.27
78.45, 80.39
78.45, 80.67
78.45, 79.70
78.45, 80.76
78.45, 81.82
78.45, 82.01
89.01, 88.71
89.01, 84.96
89.01, 90.74
89.01, 91.60
89.01, 91.83
89.01, 91.86
89.01, 92.20
89.01, 91.68
89.01, 92.63
78.13, 75.42
78.13, 78.13
78.13, 80.66
78.13, 81.13
78.13, 81.39
78.13, 82.09
78.13, 82.60
78.13, 81.42
78.13, 81.87
77.76, 75.57
77.76, 79.96
77.76, 80.35
77.76, 80.67
77.76, 81.19
77.76, 81.72
77.76, 82.26
77.76, 82.31
77.76, 83.48
80.42, 69.82
80.42, 75.76
80.42, 83.06
80.42, 83.10
80.42, 83.65
80.42, 84.01
80.42, 84.59
80.42, 85.06
80.42, 85.06
79.65, 71.78
79.65, 81.51
79.65, 78.82
79.65, 81.56
79.65, 81.53
79.65, 81.96
79.65, 81.88
79.65, 81.80
79.65, 81.56
