,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1,0.6900589116411895,0.7761255023646842,0.6953615599282752,0.591556996064969,0.6199769681123374,0.5751013882989107,0.6295264179049217,0.6084342105243004,0.6724408064346628,0.6377513617609525,0.7046659677129297,0.6326321175269195,0.5563896354438068,0.5510182301159622
2,0.5790728290987454,0.7767534894265343,0.6797352687002147,0.7478102561212626,0.6102509526474043,0.6424749182796701,0.7004067964407952,0.6651040044242394,0.7068067186075323,0.6144877730379249,0.7182968762366627,0.6712834813423729,0.5694378192360632,0.5880642090837053
3,0.7897257545063266,0.7583608596420983,0.6787724645443562,0.6477889046546612,0.6113997753692834,0.6016310888283578,0.6395801856637237,0.6657221829572537,0.7256397987956605,0.6302801729121698,0.7163182361535113,0.6875045336780555,0.5834039274515509,0.6015445723716506
4,0.8076935958034535,0.7435823870828244,0.6733566808023783,0.7822189025794286,0.5828648135758316,0.6082216449976764,0.6953293564963774,0.6825080675197515,0.7460641991302142,0.6197251466004338,0.7199479971310967,0.6960503847973338,0.5760452599978734,0.5943253243148119
5,0.7949606247605256,0.7819892912668481,0.6596063288288581,0.7331311569952548,0.6194404822733054,0.6300918526005818,0.7042756989444765,0.6581962834976798,0.7733979966844909,0.6751605820076497,0.7348867101808958,0.6831658348647344,0.5854850322166989,0.565133396763356
6,0.7661870716310487,0.735847361084272,0.7004990917986991,0.7076040977272265,0.6188411410930319,0.6265083697051714,0.629377344563528,0.6383272068720617,0.7621578891458345,0.6411434287912573,0.71060090969721,0.6833499227399712,0.594995175106021,0.5506390335157093
7,0.5719412939909578,0.7868347767598342,0.694014854447349,0.7226241124140271,0.600475781959791,0.6029316541026422,0.7130891027970369,0.6656090831563047,0.7433851876242198,0.6498420441728398,0.731664933196885,0.6760652439134732,0.5855989769052111,0.5685611636980455
8,0.6818995215678233,0.730547714055941,0.670498340152611,0.6076889961088245,0.5979790045264676,0.5521977342270439,0.6077686658233681,0.6659546264025816,0.6978357848664334,0.6272676121916285,0.7400448398667657,0.5961064925206945,0.5801230570960579,0.5648961192538515
9,0.7535404862012932,0.8134913323154996,0.6710470375913294,0.7158809779263023,0.6084119542040372,0.6120533825321761,0.7219337503279266,0.6744462228298898,0.7482823492061657,0.646478487273063,0.7055681406853799,0.6899582311069244,0.5897019193556885,0.5459630430233402
10,0.5837345765452661,0.7574465542103828,0.6817387003791202,0.4744175528564361,0.617631851032744,0.5013086239774143,0.5182445736833388,0.586326970546829,0.6436593459245059,0.6536367784073964,0.7209304219705638,0.5467586790951686,0.5509996061261967,0.5880165986777742
11,0.6968437617889673,0.7707288754103909,0.6948642583830488,0.7472473564874482,0.597404556690084,0.6174767017980369,0.6979294894781353,0.667246904722787,0.7365357554085517,0.6479615434893785,0.796004657106131,0.688250136238423,0.5995020198646498,0.5874048600497106
12,0.5883520899610203,0.7314978399916213,0.6601571719915882,0.6148727258461645,0.6228870366684534,0.5395373293855917,0.7164538819598192,0.6416002964510067,0.6593171253565328,0.6096910546136991,0.6192576307616998,0.7619805891245959,0.6026700503174389,0.49163152237378827
13,0.6964091500010309,0.805231842450762,0.6486508359486688,0.7299854069578067,0.5987084908122244,0.6033284293936259,0.6898139815404504,0.668593835546981,0.7209114700544114,0.6033485330997063,0.7536696522012017,0.6963574620579435,0.5516324159141981,0.5826954244594491
14,0.5391873627668776,0.7645879700624381,0.6411462530942033,0.46102863304426744,0.606106858024448,0.4457964120039477,0.5284496899162269,0.6362440655988675,0.6456997656091418,0.6080089409482997,0.677736197169364,0.5420062251575783,0.5213659481051224,0.48454013084526615
