1,0.5130389330431743
2,0.5758728905065873
3,0.5743689544488465
4,0.4897294290690231
5,0.5260261271164167
6,0.5070838671108839
7,0.5027828209124449
8,0.5464613201454478
9,0.5249517515113543
10,0.5169106450808346
11,0.5459972543478672
12,0.5196769839819878
13,0.5066182279886411
14,0.49688306453468517
