0,0.3864939092593474
1,0.5520643557013871
2,0.6709998051021202
3,0.7365882749172789
4,0.8324445490542378
5,0.8616782823464963
6,0.8780325906140907
7,0.9047169120807211
8,0.8827355139308063
9,0.8831578273043765
10,0.8808270078547428
11,0.8864703609100847
12,0.8748764414871377
13,0.8637348809893464
14,0.8547002278365966
15,0.849604468191087
16,0.8593561419557235
17,0.859719834434701
18,0.8578383705214949
19,0.86004582433534
20,0.8543177317503474
21,0.8574870161421513
22,0.858000464907818
23,0.8525489645569551
24,0.8563907924591723
25,0.8545179313008037
26,0.8348235060331112
27,0.8260211775413782
28,0.8298476015886844
29,0.8811633365459618
30,0.853866982217125
31,0.8770171251378623
