0,0.40338433250470707
1,0.570309421943647
2,0.6518964880921321
3,0.7320809368151046
4,0.8062877116226803
5,0.8238655701337494
6,0.837761434426201
7,0.8437347538358985
8,0.881376699065747
9,0.86327638212749
10,0.8637553955755161
11,0.8818908346130677
12,0.8904643725720375
13,0.887689785808103
14,0.8802053638064616
15,0.9007624073466171
16,0.8868462706311019
17,0.8725044387108376
18,0.8769261646747664
19,0.8681764112519171
20,0.9076874392769354
21,0.8938945384152094
22,0.8947486361441341
23,0.8944039061855352
24,0.8690813074766964
25,0.8951165709231322
26,0.8835558374131313
27,0.9045750525084556
28,0.9041436173043209
29,0.8884154469077357
30,0.8798494077054652
31,0.883910890335959
