77.36, 79.80
77.36, 79.57
77.36, 79.60
77.36, 79.00
77.36, 79.79
77.36, 79.57
77.36, 80.61
77.36, 80.70
77.36, 80.64
77.86, 63.60
77.86, 78.90
77.86, 82.10
77.86, 82.11
77.86, 82.35
77.86, 81.05
77.86, 80.63
77.86, 81.86
77.86, 81.32
77.30, 47.03
77.30, 79.08
77.30, 76.84
77.30, 79.75
77.30, 80.17
77.30, 78.70
77.30, 80.60
77.30, 80.39
77.30, 80.85
82.77, 81.20
82.77, 85.91
82.77, 86.25
82.77, 81.93
82.77, 86.13
82.77, 86.33
82.77, 85.98
82.77, 86.11
82.77, 86.43
78.45, 49.52
78.45, 79.65
78.45, 80.96
78.45, 81.75
78.45, 77.86
78.45, 81.02
78.45, 81.21
78.45, 81.54
78.45, 81.37
89.01, 80.50
89.01, 90.45
89.01, 90.25
89.01, 90.47
89.01, 91.41
89.01, 90.90
89.01, 90.81
89.01, 91.22
89.01, 91.23
78.13, 47.09
78.13, 77.29
78.13, 77.60
78.13, 79.47
78.13, 79.38
78.13, 76.28
78.13, 74.25
78.13, 80.63
78.13, 79.08
77.76, 74.59
77.76, 78.45
77.76, 81.60
77.76, 81.46
77.76, 82.33
77.76, 82.38
77.76, 82.84
77.76, 82.63
77.76, 80.99
80.42, 81.13
80.42, 79.03
80.42, 84.60
80.42, 84.34
80.42, 82.63
80.42, 83.08
80.42, 82.63
80.42, 82.25
80.42, 83.92
79.65, 80.61
79.65, 78.98
79.65, 81.33
79.65, 80.75
79.65, 81.18
79.65, 79.93
79.65, 79.84
79.65, 81.72
79.65, 81.78
